window,hidden,lr,weight_decay,batch,loss,config_id,seed,train_end,validation_end,best_epoch,epochs_run,naive_mae,mae,gain_percent
30,16,0.001,0.0,256,mae,2231,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,64,0.001,0.001,64,mae,2229,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,8,0.0001,0.001,256,mae,2232,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,24,0.0001,0.01,256,mse,2234,42,874,999,1,11,5.986080000000007,5.9856599462603315,0.007017175508439166
30,8,0.0001,0.001,64,mse,2233,42,874,999,1,11,5.986080000000007,5.985927535467749,0.0025469845417847026
60,64,3e-05,0.001,32,mae,2225,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,32,0.0001,0.0,256,mae,2235,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,64,0.0001,0.01,64,mse,2230,42,874,999,1,11,5.986080000000007,5.9853108775542445,0.012848515986474407
20,32,0.0001,0.01,64,mae,2236,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,64,0.003,0.001,32,mae,2237,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,4,0.001,0.01,32,mse,2238,42,874,999,6,16,5.986080000000007,5.983251181220197,0.047256615010327074
30,32,0.0003,0.1,32,mse,2240,42,874,999,1,11,5.986080000000007,5.9845475885295185,0.025599582205526605
30,64,3e-05,0.001,32,mae,2239,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,4,0.0001,0.0,32,mae,2242,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,16,0.001,0.001,32,mae,2241,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,8,0.003,0.001,64,mae,2245,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,3e-05,0.001,64,mse,2243,42,874,999,7,17,5.986080000000007,5.985076516618492,0.01676361461114828
5,8,0.0003,0.1,64,mse,2246,42,874,999,7,17,5.986080000000007,5.9840772635506525,0.033456560041877914
60,32,0.0003,0.001,256,mae,2244,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,24,0.003,0.001,256,mse,2247,42,874,999,11,21,5.986080000000007,5.9832428759145735,0.047395358655977216
5,32,0.003,0.001,256,mse,2249,42,874,999,11,21,5.986080000000007,5.983154203580263,0.04887666753108366
20,24,0.0003,0.01,256,mae,2251,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,32,0.0003,0.01,32,mae,2248,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,24,0.003,0.001,32,mse,2250,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,32,0.0001,0.0,256,mae,2254,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,32,0.003,0.001,32,mse,2253,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,4,3e-05,0.01,64,mae,2255,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.0003,0.001,64,mse,2252,42,874,999,4,14,5.986080000000007,5.984676822927222,0.023440666893614903
10,16,0.0001,0.001,64,mse,2256,42,874,999,11,21,5.986080000000007,5.984064135643008,0.03367586729544625
5,4,0.0001,0.0,32,mae,2260,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,32,3e-05,0.01,32,mae,2259,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,64,3e-05,0.0,32,mae,2257,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,8,0.0001,0.1,32,mae,2261,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,0.001,0.1,64,mae,2263,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,8,0.001,0.01,64,mse,2264,42,874,999,1,11,5.986080000000007,5.984171988872329,0.03187413345091539
60,24,3e-05,0.0,256,mse,2262,42,874,999,5,15,5.986080000000007,5.985400155729599,0.01135708628030585
5,24,0.003,0.001,64,mae,2265,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,32,0.001,0.01,256,mse,2267,42,874,999,10,20,5.986080000000007,5.9832772977052935,0.04682032807302727
60,16,0.003,0.0,256,mae,2266,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,16,0.0001,0.01,32,mae,2268,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,16,0.001,0.01,64,mse,2271,42,874,999,2,12,5.986080000000007,5.98435931622662,0.028744750711429123
60,32,0.003,0.0,64,mae,2270,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,64,3e-05,0.001,32,mse,2269,42,874,999,12,22,5.986080000000007,5.984210507882794,0.031230657077985224
30,24,0.0003,0.1,32,mae,2273,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,16,0.0001,0.1,32,mse,2272,42,874,999,1,11,5.986080000000007,5.985965436710316,0.0019138282430497533
20,4,0.0003,0.1,64,mse,2274,42,874,999,1,11,5.986080000000007,5.985033949994364,0.017474708083486945
20,16,0.0001,0.01,256,mse,2275,42,874,999,13,23,5.986080000000007,5.984344734842753,0.028988338900493016
20,16,0.003,0.1,64,mse,2276,42,874,999,17,27,5.986080000000007,5.982877671510325,0.05349625280121062
30,16,0.003,0.0,32,mae,2278,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.001,0.0,64,mae,2280,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.0001,0.001,256,mae,2281,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,64,0.0003,0.001,32,mae,2279,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,32,0.0001,0.01,64,mse,2282,42,874,999,1,11,5.986080000000007,5.985564552751745,0.00861076444454989
60,64,0.0001,0.001,64,mse,2277,42,874,999,4,14,5.986080000000007,5.984796074639212,0.021448516571698217
30,24,0.0001,0.0,64,mse,2283,42,874,999,1,11,5.986080000000007,5.985538807902913,0.009040843040764024
30,8,0.0001,0.001,32,mse,2284,42,874,999,1,11,5.986080000000007,5.985999081886808,0.0013517713294719513
60,64,3e-05,0.01,32,mse,2258,42,874,999,24,34,5.986080000000007,5.984174307873969,0.03183539354699727
30,24,0.003,0.0,64,mse,2286,42,874,999,3,13,5.986080000000007,5.985537521948092,0.009062325460329479
10,32,0.003,0.001,256,mae,2288,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,16,0.001,0.001,32,mse,2287,42,874,999,3,13,5.986080000000007,5.983275910912458,0.046843495034298854
20,24,0.003,0.001,256,mae,2290,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,32,0.0001,0.01,256,mse,2291,42,874,999,1,11,5.986080000000007,5.985709785143262,0.006184595874847432
30,24,0.0001,0.01,64,mse,2289,42,874,999,1,11,5.986080000000007,5.985538611377348,0.009044126083501691
5,32,3e-05,0.0,64,mae,2292,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,32,0.003,0.001,32,mse,2285,42,874,999,20,30,5.986080000000007,5.985051299813442,0.017184872012487862
10,24,0.003,0.1,32,mse,2294,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,4,0.0003,0.01,32,mse,2293,42,874,999,2,12,5.986080000000007,5.98456979510526,0.025228611958860725
10,4,0.0003,0.1,64,mae,2296,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,8,0.003,0.001,256,mse,2297,42,874,999,6,16,5.986080000000007,5.983216317585209,0.047839026788787375
60,24,3e-05,0.001,64,mae,2295,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,3e-05,0.01,32,mae,2300,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,64,0.003,0.0,32,mse,2299,42,874,999,3,13,5.986080000000007,5.984752816787426,0.022171157294603727
20,24,0.003,0.1,32,mse,2301,42,874,999,3,13,5.986080000000007,5.985125940222511,0.01593797238753636
5,16,0.001,0.0,32,mse,2298,42,874,999,16,26,5.986080000000007,5.983451243431022,0.04391449110244805
30,32,3e-05,0.1,64,mae,2302,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,8,3e-05,0.01,64,mse,2304,42,874,999,1,11,5.986080000000007,5.986033973713005,0.0007688886049295185
60,16,0.0003,0.001,64,mae,2303,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,8,0.0001,0.01,256,mae,2306,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,16,0.0001,0.01,64,mae,2307,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,16,3e-05,0.01,32,mse,2308,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,24,0.001,0.001,32,mae,2305,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,4,0.003,0.0,32,mae,2309,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,0.0003,0.0,256,mse,2311,42,874,999,1,11,5.986080000000007,5.985805862290191,0.004579586470876418
60,16,0.001,0.0,32,mae,2310,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,0.0003,0.001,64,mse,2313,42,874,999,3,13,5.986080000000007,5.98424376000816,0.030675166249827246
5,16,0.003,0.01,256,mae,2315,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,3e-05,0.0,32,mae,2312,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,64,0.0003,0.001,256,mae,2318,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,16,0.003,0.01,32,mse,2314,42,874,999,4,14,5.986080000000007,5.982584801526138,0.05838876984386454
20,4,0.003,0.1,256,mae,2319,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,3e-05,0.0,64,mae,2317,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,32,0.001,0.0,64,mae,2320,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,4,0.001,0.01,64,mae,2321,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,16,0.003,0.001,256,mae,2323,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,8,0.0001,0.001,32,mse,2316,42,874,999,11,21,5.986080000000007,5.984237746325902,0.03077562735722683
5,16,0.003,0.1,256,mae,2325,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,16,0.003,0.01,32,mae,2322,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,8,3e-05,0.001,256,mae,2328,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,0.001,0.001,256,mae,2329,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,64,3e-05,0.1,256,mae,2324,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,4,3e-05,0.001,64,mse,2326,42,874,999,21,31,5.986080000000007,5.984505256923108,0.026306749607407642
5,16,0.003,0.0,256,mae,2332,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,24,0.001,0.01,64,mse,2327,42,874,999,3,13,5.986080000000007,5.984024634004725,0.03433575888197593
30,16,0.001,0.0,32,mae,2331,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,64,0.0003,0.01,64,mse,2330,42,874,999,1,11,5.986080000000007,5.984802992339061,0.021332953467823046
30,4,3e-05,0.001,32,mse,2333,42,874,999,2,12,5.986080000000007,5.985923172600255,0.002619868089848154
5,16,0.001,0.1,256,mae,2336,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,64,0.001,0.1,32,mae,2334,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,0.001,0.01,256,mae,2337,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,4,0.001,0.01,64,mae,2338,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,8,0.0001,0.1,256,mae,2341,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,4,0.003,0.01,32,mse,2339,42,874,999,4,14,5.986080000000007,5.9829210567654805,0.05277148375107954
5,64,0.001,0.01,64,mse,2340,42,874,999,2,12,5.986080000000007,5.98388871177444,0.036606397267791024
5,4,0.003,0.01,32,mae,2342,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,24,0.003,0.01,32,mse,2344,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,24,0.001,0.01,256,mse,2346,42,874,999,4,14,5.986080000000007,5.982951536931037,0.05226229968476881
20,32,0.001,0.1,64,mae,2345,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,64,0.0003,0.1,256,mse,2343,42,874,999,3,13,5.986080000000007,5.984144199344683,0.032338369272122414
20,16,0.0003,0.0,64,mae,2348,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,8,0.0003,0.0,64,mae,2350,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,64,0.0003,0.1,256,mse,2335,42,874,999,1,11,5.986080000000007,5.985590430967368,0.008178457899654656
30,24,3e-05,0.001,64,mae,2349,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,8,0.0003,0.1,64,mae,2353,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,16,3e-05,0.0,64,mae,2351,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,4,3e-05,0.1,64,mse,2352,42,874,999,1,11,5.986080000000007,5.985964246443032,0.0019337121618057118
60,8,0.0001,0.0,256,mae,2356,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,3e-05,0.1,64,mae,2354,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,64,0.0001,0.001,64,mae,2347,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,64,0.0001,0.001,256,mse,2355,42,874,999,9,19,5.986080000000007,5.983618848020968,0.041114585488988276
20,8,0.001,0.0,64,mse,2357,42,874,999,1,11,5.986080000000007,5.984172028177434,0.0318734768425033
20,32,0.001,0.001,64,mae,2359,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.001,0.01,256,mae,2361,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,16,0.0001,0.001,256,mse,2362,42,874,999,1,11,5.986080000000007,5.98600260823305,0.0012928622229901876
20,16,0.0001,0.0,64,mse,2360,42,874,999,7,17,5.986080000000007,5.984287231462833,0.02994895720027646
20,16,3e-05,0.0,64,mae,2363,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,32,0.0003,0.1,64,mse,2365,42,874,999,3,13,5.986080000000007,5.984196161516645,0.031470319196569285
20,32,0.0003,0.01,256,mse,2366,42,874,999,2,12,5.986080000000007,5.985191130327203,0.014848944097045624
60,24,0.0001,0.01,64,mse,2358,42,874,999,9,19,5.986080000000007,5.9848325899018695,0.02083851365397571
30,4,0.0001,0.0,256,mse,2367,42,874,999,6,16,5.986080000000007,5.984869614505126,0.02022000198597107
5,32,0.0003,0.001,256,mse,2368,42,874,999,17,27,5.986080000000007,5.983398384830754,0.044797516392247605
60,4,0.003,0.001,256,mae,2369,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,32,3e-05,0.01,64,mae,2372,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,3e-05,0.1,256,mae,2373,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,8,0.0001,0.01,64,mae,2374,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,32,0.003,0.0,32,mae,2370,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,8,3e-05,0.001,64,mse,2371,42,874,999,30,40,5.986080000000007,5.984537840861567,0.025762421124353452
20,4,0.001,0.1,32,mse,2375,42,874,999,1,11,5.986080000000007,5.984066807577746,0.03363123149475733
60,64,0.001,0.1,256,mse,2364,42,874,999,1,11,5.986080000000007,5.985599353227953,0.008029407760234974
20,24,0.001,0.001,32,mae,2377,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,0.003,0.0,64,mae,2378,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,0.001,0.001,32,mse,2380,42,874,999,7,17,5.986080000000007,5.983183772951879,0.0483826986630409
60,16,0.0003,0.0,32,mse,2376,42,874,999,13,23,5.986080000000007,5.98353233746785,0.042559780894291244
20,32,3e-05,0.0,32,mse,2379,42,874,999,15,25,5.986080000000007,5.984562485167245,0.025350727567319264
30,4,3e-05,0.001,256,mse,2383,42,874,999,19,29,5.986080000000007,5.984811286530777,0.021194395484691597
60,16,0.003,0.01,64,mse,2381,42,874,999,23,33,5.986080000000007,5.983485113324287,0.04334868020007265
5,64,0.0003,0.01,32,mse,2384,42,874,999,1,11,5.986080000000007,5.984033540000934,0.03418698044586055
60,64,0.0001,0.0,64,mae,2382,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,8,3e-05,0.0,256,mse,2385,42,874,999,28,38,5.986080000000007,5.985213967410629,0.014467440952647959
10,64,0.0003,0.1,32,mae,2386,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,4,3e-05,0.0,256,mse,2387,42,874,999,45,55,5.986080000000007,5.983870833098632,0.03690506811427907
10,8,0.0003,0.1,32,mae,2390,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,24,0.0001,0.001,32,mae,2388,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,64,0.0003,0.0,256,mae,2391,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,24,3e-05,0.0,256,mae,2393,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,4,0.001,0.1,256,mae,2394,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,8,0.0003,0.1,64,mse,2392,42,874,999,1,11,5.986080000000007,5.98563321878367,0.007463669318441557
30,24,3e-05,0.1,64,mse,2396,42,874,999,1,11,5.986080000000007,5.985911184540859,0.0028201336959798873
30,8,0.003,0.001,32,mse,2395,42,874,999,2,12,5.986080000000007,5.984893316301043,0.019824053453421087
20,24,0.0001,0.01,64,mse,2399,42,874,999,2,12,5.986080000000007,5.985348468693426,0.012220540096041788
10,64,0.0001,0.1,32,mse,2397,42,874,999,3,13,5.986080000000007,5.984149702873404,0.03224643049546394
10,4,3e-05,0.001,32,mse,2389,42,874,999,27,37,5.986080000000007,5.9841124801187195,0.03286825236695767
20,8,0.0001,0.01,256,mae,2400,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.001,0.1,32,mae,2398,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,16,0.003,0.0,256,mse,2404,42,874,999,5,15,5.986080000000007,5.98292770014247,0.0526605033266736
30,16,3e-05,0.001,64,mae,2403,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,8,0.0003,0.001,32,mae,2402,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,16,0.001,0.001,64,mae,2401,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,16,0.0001,0.01,64,mae,2405,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,8,3e-05,0.01,32,mae,2409,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,32,0.001,0.01,32,mae,2406,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,8,0.001,0.1,64,mse,2411,42,874,999,3,13,5.986080000000007,5.98414553571852,0.032316044581548464
60,24,0.003,0.001,32,mse,2408,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,64,0.003,0.001,64,mae,2410,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,0.0001,0.0,256,mae,2413,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,8,0.0003,0.1,32,mae,2414,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,32,0.0003,0.001,32,mse,2412,42,874,999,2,12,5.986080000000007,5.984179872935598,0.031742426837089166
10,4,0.0003,0.01,32,mse,2415,42,874,999,2,12,5.986080000000007,5.9841552055891825,0.03215450529937547
5,32,3e-05,0.01,64,mae,2416,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,64,0.0003,0.01,64,mae,2407,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,0.0001,0.001,256,mse,2417,42,874,999,20,30,5.986080000000007,5.983396695523854,0.04482573697902614
60,32,0.003,0.001,64,mae,2418,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,64,0.0001,0.1,64,mse,2420,42,874,999,2,12,5.986080000000007,5.985103362010498,0.016315150975421133
5,4,0.0001,0.1,256,mae,2423,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,64,0.001,0.0,32,mse,2419,42,874,999,5,15,5.986080000000007,5.984123210414489,0.03268899823454241
30,32,3e-05,0.001,64,mae,2422,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,64,0.0003,0.0,64,mse,2425,42,874,999,2,12,5.986080000000007,5.9854076621932,0.011231687628754372
60,8,0.003,0.0,32,mse,2426,42,874,999,2,12,5.986080000000007,5.984805665086714,0.02128830408703042
30,64,0.001,0.0,64,mse,2424,42,874,999,1,11,5.986080000000007,5.983772766029459,0.03854332001157479
60,64,0.0003,0.01,256,mae,2421,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,32,0.0003,0.01,64,mse,2427,42,874,999,3,13,5.986080000000007,5.984195925685967,0.03147425884787447
30,8,0.001,0.0,256,mae,2430,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,8,0.0003,0.1,32,mse,2428,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,8,0.003,0.001,256,mae,2431,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,24,0.001,0.0,256,mse,2432,42,874,999,4,14,5.986080000000007,5.982950436387895,0.05228068472376002
60,8,3e-05,0.01,32,mse,2429,42,874,999,1,11,5.986080000000007,5.985987200628866,0.0015502527721200643
30,32,0.001,0.01,64,mae,2433,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,8,0.003,0.1,32,mse,2436,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,0.001,0.0,32,mse,2434,42,874,999,4,14,5.986080000000007,5.984005963263234,0.03464766152094789
5,32,3e-05,0.0,256,mae,2439,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,32,0.0001,0.001,32,mae,2437,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,8,3e-05,0.01,32,mae,2438,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,8,0.003,0.001,256,mse,2441,42,874,999,7,17,5.986080000000007,5.985256298204097,0.013760287131325821
5,4,0.0001,0.1,64,mse,2440,42,874,999,11,21,5.986080000000007,5.984199030789876,0.03142238677283915
10,16,0.0003,0.1,64,mse,2442,42,874,999,4,14,5.986080000000007,5.983985997078926,0.03498120508047542
5,4,0.0001,0.1,256,mse,2445,42,874,999,20,30,5.986080000000007,5.9833976781516665,0.04480932176551544
60,24,0.0001,0.001,256,mae,2443,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.001,0.01,64,mse,2444,42,874,999,2,12,5.986080000000007,5.98469647548357,0.023112362621902083
60,4,0.0001,0.0,32,mse,2435,42,874,999,21,31,5.986080000000007,5.9838594346159555,0.03709548459178702
60,16,3e-05,0.0,32,mse,2448,42,874,999,1,11,5.986080000000007,5.9860239509092645,0.0009363237835624538
60,32,0.001,0.01,64,mse,2446,42,874,999,6,16,5.986080000000007,5.9851932134981745,0.014814143844266159
5,64,0.001,0.01,256,mae,2451,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,64,3e-05,0.01,256,mae,2450,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,8,0.0003,0.01,256,mae,2453,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,8,3e-05,0.01,32,mse,2452,42,874,999,1,11,5.986080000000007,5.986042660142916,0.0006237781167595102
60,4,3e-05,0.01,256,mse,2454,42,874,999,14,24,5.986080000000007,5.985220767195129,0.014353847674586362
